Name,Longitude,Latitude,Type
满姐饺子(金宝汇店),116.421258,39.915499,餐饮服务;中餐厅;北京菜
王家渡火锅(金宝汇购物中心店),116.421125,39.915105,餐饮服务;中餐厅;火锅店
老浒记炸酱面(大栅栏店),116.396377,39.895954,餐饮服务;中餐厅;北京菜
川湘菜·铜锅涮肉(大栅栏西街商业店),116.392152,39.894746,餐饮服务;中餐厅;四川菜(川菜)
渝信川菜(光华长安大厦店),116.430811,39.909717,餐饮服务;中餐厅;四川菜(川菜)
御膳饭庄(天坛店),116.410056,39.888265,餐饮服务;中餐厅;中餐厅
丰泽居老北京火锅店,116.414562,39.921935,餐饮服务;中餐厅;火锅店
麦当劳(通正国际大厦店),116.428759,39.893225,餐饮服务;快餐厅;麦当劳|餐饮服务;咖啡厅;咖啡厅
麦当劳(红桥市场店),116.420553,39.886501,餐饮服务;快餐厅;麦当劳
燃餐厅,116.410256,39.921224,餐饮服务;外国餐厅;西餐厅(综合风味)
秋林私家菜,116.388679,39.893318,餐饮服务;中餐厅;中餐厅
明园餐厅(北总布胡同),116.431387,39.913258,餐饮服务;中餐厅;中餐厅
WOB(哈德门广场西塔店),116.420208,39.899375,餐饮服务;餐饮相关场所;餐饮相关
川骄海鲜自助(万豪店),116.434816,39.904698,餐饮服务;中餐厅;海鲜酒楼
大槐树烤肉馆,116.410567,39.925277,餐饮服务;中餐厅;特色/地方风味餐厅
李先生牛肉面大王(通正国际大厦店),116.42819,39.892874,餐饮服务;快餐厅;快餐厅
小街卤煮(朝阳门店),116.426356,39.917505,餐饮服务;餐饮相关场所;餐饮相关
北京宜宾招待所·餐厅,116.379696,39.901385,餐饮服务;中餐厅;四川菜(川菜)
君安食府(北京皖宴),116.421724,39.887169,餐饮服务;中餐厅;安徽菜(徽菜)
银都餐厅(琉璃厂文化街店),116.38332,39.896419,餐饮服务;中餐厅;中餐厅
东四香辣蟹(东四店),116.415063,39.92329,餐饮服务;中餐厅;中餐厅
麦当劳(东四大街餐厅),116.417709,39.92479,餐饮服务;快餐厅;麦当劳
呷哺呷哺(红桥店),116.420522,39.885701,餐饮服务;快餐厅;呷哺呷哺
老诚伊羊蝎子火锅(东花市牛街直营店),116.432352,39.897716,餐饮服务;中餐厅;火锅店
蜀风香辣馆烤鱼(广渠门店),116.430815,39.896505,餐饮服务;中餐厅;综合酒楼
粤小馆(朝阳门南小街店),116.426235,39.919795,餐饮服务;中餐厅;广东菜(粤菜)
火煽烧鸽子(东四店),116.417522,39.923464,餐饮服务;中餐厅;综合酒楼
局气(西单店),116.380202,39.912316,餐饮服务;中餐厅;北京菜
老北京花市大爷灌肠(北京街店),116.420911,39.887146,餐饮服务;中餐厅;中餐厅
槟榔酒家(永安路店),116.394005,39.887323,餐饮服务;中餐厅;湖南菜(湘菜)|餐饮服务;中餐厅;综合酒楼
北京璞瑄酒店·大堂吧,116.409952,39.923454,餐饮服务;餐饮相关场所;餐饮相关
黄山酒楼(仁寿路),116.392967,39.886958,餐饮服务;中餐厅;综合酒楼
烤肉刘(虎坊桥店),116.387996,39.887814,餐饮服务;中餐厅;特色/地方风味餐厅
吉祥馄饨(北京朝阳门店),116.426376,39.917216,餐饮服务;中餐厅;特色/地方风味餐厅
蝎王府羊蝎子(虎坊桥店),116.385102,39.888553,餐饮服务;中餐厅;火锅店
禧喜私家菜(富贵园二区店),116.43093,39.895717,餐饮服务;中餐厅;湖北菜(鄂菜)
鮨膳,116.40352,39.924158,餐饮服务;外国餐厅;日本料理
明城五号烤鸭坊(建国门店),116.435579,39.905989,餐饮服务;中餐厅;中餐厅
喻子餐馆,116.42624,39.920132,餐饮服务;中餐厅;中餐厅
湖南人家私房菜(培新街),116.430272,39.890785,餐饮服务;中餐厅;湖南菜(湘菜)
红红烤鸭店(太仆寺街店),116.379178,39.912222,餐饮服务;中餐厅;特色/地方风味餐厅
李先生牛肉面大王(北京东四餐厅),116.417278,39.925592,餐饮服务;快餐厅;快餐厅
好适口(西绒线店),116.378972,39.904194,餐饮服务;快餐厅;快餐厅
粤佳潮汕菜(环境大厦店),116.432498,39.893341,餐饮服务;中餐厅;潮州菜
西单翅酷(西单店),116.377799,39.909717,餐饮服务;中餐厅;中餐厅
TRB Hutong (嵩祝寺店),116.403628,39.927569,餐饮服务;外国餐厅;法式菜品餐厅
北京君琴花餐厅(小贵州),116.410673,39.927481,餐饮服务;中餐厅;中餐厅
徽商故里(朝阳门店),116.426542,39.923645,餐饮服务;中餐厅;安徽菜(徽菜)
麦当劳(建国门餐厅),116.438761,39.908119,餐饮服务;快餐厅;麦当劳
大鸭梨烤鸭(雅宝路店),116.43671,39.915096,餐饮服务;中餐厅;特色/地方风味餐厅
嘉和一品(广渠门店),116.434828,39.893825,餐饮服务;中餐厅;特色/地方风味餐厅
涮吧涮吧,116.42624,39.920088,餐饮服务;中餐厅;火锅店
东方宫中国兰州牛肉拉面(天坛店),116.424351,39.885136,餐饮服务;中餐厅;清真菜馆
雨花村餐厅,116.424195,39.885033,餐饮服务;中餐厅;中餐厅
富贵烤羊腿,116.43516,39.894245,餐饮服务;中餐厅;中餐厅
北门涮肉.铜锅炭火.美术馆店,116.409224,39.928291,餐饮服务;中餐厅;火锅店
麦当劳(西单明珠餐厅),116.375654,39.910905,餐饮服务;甜品店;甜品店
浅草日本料理(建国门店),116.434597,39.914956,餐饮服务;外国餐厅;日本料理
肯德基(天桥商场店),116.398623,39.880571,餐饮服务;快餐厅;肯德基
肯德基(广渠门内店),116.434372,39.893994,餐饮服务;快餐厅;肯德基
湘土风情(天桥店),116.393928,39.883305,餐饮服务;中餐厅;湖南菜(湘菜)
秋樱日本料理(建外店),116.438816,39.906206,餐饮服务;外国餐厅;日本料理
铁粉越南餐厅pho(东四店),116.417191,39.927584,餐饮服务;外国餐厅;泰国/越南菜品餐厅
大海碗(天桥百货商场),116.398611,39.880729,餐饮服务;中餐厅;北京菜
四季民福(西单汉光店),116.374957,39.909437,餐饮服务;中餐厅;北京菜
麦当劳(华威大厦店),116.373954,39.911736,餐饮服务;快餐厅;麦当劳
青海大厦-餐厅,116.376558,39.913158,餐饮服务;中餐厅;中餐厅
肯德基(宣武门店),116.375021,39.898155,餐饮服务;快餐厅;肯德基
北喜日式料理(庄胜城1期店),116.374726,39.895839,餐饮服务;外国餐厅;日本料理
北京粤财JW万豪酒店MAN HO中餐厅,116.375617,39.895328,餐饮服务;中餐厅;广东菜(粤菜)
仙踪林(宣武门大厦店),116.37498,39.898525,餐饮服务;中餐厅;中餐厅|餐饮服务;休闲餐饮场所;休闲餐饮场所
萨莉亚意式餐厅(华威大厦店),116.373976,39.911269,餐饮服务;外国餐厅;意式菜品餐厅
旬彩日本料理,116.440482,39.911056,餐饮服务;外国餐厅;日本料理
潇湘和苑(庄胜城1期店),116.374709,39.897409,餐饮服务;中餐厅;中餐厅
北京粤财JW万豪酒店 Kitchen,116.375608,39.895326,餐饮服务;外国餐厅;西餐厅(综合风味)
小吊梨汤(西单店),116.373092,39.913737,餐饮服务;中餐厅;中餐厅
华天延吉(西安门一店),116.381774,39.922576,餐饮服务;外国餐厅;韩国料理
北京瑞吉酒店· Danieli’s丹尼艾丽意大利餐厅,116.440463,39.910943,餐饮服务;外国餐厅;意式菜品餐厅
奥莉西厨,116.441644,39.907297,餐饮服务;外国餐厅;西餐厅(综合风味)
祥记餐饮·豫粤珍味(朝阳门SOHO店),116.432828,39.922052,餐饮服务;中餐厅;海鲜酒楼
海底捞火锅(西单店),116.373782,39.914137,餐饮服务;中餐厅;火锅店
川成元(君太百货店),116.373931,39.909513,餐饮服务;中餐厅;四川菜(川菜)
草本工坊(庄胜城1期店),116.37499,39.896038,餐饮服务;中餐厅;中餐厅
巴奴毛肚火锅(北京西单店),116.373955,39.909992,餐饮服务;中餐厅;火锅店
北京Livefortuna福庭酒店·Terrace House,116.438368,39.915924,餐饮服务;餐饮相关场所;餐饮相关
吉野家(太平街),116.388186,39.880844,餐饮服务;快餐厅;吉野家
文府大厨铁板烧(长安街西单店),116.37069,39.909337,餐饮服务;外国餐厅;法式菜品餐厅|餐饮服务;外国餐厅;西餐厅(综合风味)
胖哥俩肉蟹煲(西单大悦城店),116.373915,39.910907,餐饮服务;中餐厅;中餐厅
孔乙己酒店(东四店),116.417453,39.929707,餐饮服务;中餐厅;浙江菜
必胜客(北京君太百货店),116.373958,39.909606,餐饮服务;快餐厅;必胜客
东四民芳餐厅(朝内大街店),116.430768,39.924563,餐饮服务;中餐厅;中餐厅
鼎泰丰(西单北大街店),116.373968,39.909556,餐饮服务;中餐厅;综合酒楼
牛排家(北京长安街旗舰店),116.444572,39.907722,餐饮服务;外国餐厅;外国餐厅
